time,x,y,z
5.839635,-0.0120849609375,-0.0499267578125,0.9876708984375
5.923679,-0.013671875,-0.0499267578125,0.9869384765625
5.99922,-0.013671875,-0.0499267578125,0.9886474609375
6.075658,-0.013916015625,-0.0501708984375,0.9876708984375
6.137243,-0.01220703125,-0.0504150390625,0.98828125
6.201853,-0.0125732421875,-0.0496826171875,0.98779296875
6.270771,-0.0128173828125,-0.05029296875,0.988037109375
6.341129,-0.011962890625,-0.049072265625,0.98779296875
6.402313,-0.01318359375,-0.0496826171875,0.9886474609375
6.46523,-0.01318359375,-0.0499267578125,0.9871826171875
6.528983,-0.01318359375,-0.050537109375,0.98828125
6.595594,-0.01220703125,-0.0504150390625,0.9876708984375
6.661682,-0.0133056640625,-0.05029296875,0.987548828125
6.73049,-0.012939453125,-0.05029296875,0.98828125
6.800622,-0.0125732421875,-0.050048828125,0.98828125
6.862319,-0.0125732421875,-0.05029296875,0.9884033203125
6.923482,-0.013916015625,-0.0501708984375,0.98681640625
6.984526,-0.0133056640625,-0.05029296875,0.9874267578125
7.046073,-0.0135498046875,-0.0504150390625,0.98828125
7.110135,-0.0135498046875,-0.05078125,0.9879150390625
7.173158,-0.013671875,-0.0513916015625,0.988037109375
7.237153,-0.013916015625,-0.0499267578125,0.9884033203125
7.303043,-0.013427734375,-0.0499267578125,0.98828125
7.369901,-0.0125732421875,-0.0499267578125,0.9876708984375
7.435916,-0.0133056640625,-0.05029296875,0.98876953125
7.504526,-0.012939453125,-0.050537109375,0.98828125
7.573274,-0.0128173828125,-0.0501708984375,0.988525390625
7.641656,-0.013671875,-0.050537109375,0.988525390625
7.70877,-0.0123291015625,-0.050537109375,0.988037109375
7.77531,-0.01318359375,-0.049560546875,0.9888916015625
7.843878,-0.012451171875,-0.04931640625,0.9874267578125
7.912242,-0.0126953125,-0.05029296875,0.98876953125
7.980602,-0.0125732421875,-0.0501708984375,0.988037109375
8.049727,-0.013427734375,-0.0511474609375,0.9873046875
8.122772,-0.012939453125,-0.0499267578125,0.989013671875
8.184804,-0.0128173828125,-0.0498046875,0.9884033203125
8.2467,-0.01220703125,-0.0501708984375,0.98779296875
8.308674,-0.013671875,-0.05029296875,0.9888916015625
8.37085,-0.011962890625,-0.049072265625,0.988037109375
8.434448,-0.013671875,-0.0498046875,0.9876708984375
8.496401,-0.0128173828125,-0.0496826171875,0.98779296875
8.558276,-0.0133056640625,-0.05029296875,0.9881591796875
8.622465,-0.0137939453125,-0.0501708984375,0.9886474609375
8.686523,-0.0137939453125,-0.0501708984375,0.989013671875
8.750746,-0.0120849609375,-0.0499267578125,0.988525390625
8.815851,-0.0128173828125,-0.0496826171875,0.989013671875
8.879866,-0.013916015625,-0.05078125,0.9873046875
8.944048,-0.0135498046875,-0.0498046875,0.9876708984375
9.008426,-0.0125732421875,-0.0501708984375,0.9884033203125
9.07477,-0.012939453125,-0.05029296875,0.9881591796875
9.141112,-0.012939453125,-0.050048828125,0.988037109375
9.20744,-0.01220703125,-0.0501708984375,0.9879150390625
9.273646,-0.0126953125,-0.0504150390625,0.988037109375
9.340286,-0.012451171875,-0.050048828125,0.988037109375
9.406679,-0.0128173828125,-0.05029296875,0.987060546875
9.472981,-0.01416015625,-0.049560546875,0.988525390625
9.540275,-0.013427734375,-0.049560546875,0.98681640625
9.60919,-0.012451171875,-0.0499267578125,0.988037109375
