time,x,y,z
7.289208,-0.0928955078125,-0.02783203125,0.98583984375
7.363024,-0.0936279296875,-0.0272216796875,0.9866943359375
7.456334,-0.0936279296875,-0.027099609375,0.9859619140625
7.530243,-0.09326171875,-0.0264892578125,0.9862060546875
7.569166,-0.0927734375,-0.025634765625,0.9854736328125
7.636832,-0.09375,-0.026611328125,0.9852294921875
7.705509,-0.093505859375,-0.02685546875,0.986328125
7.779976,-0.0931396484375,-0.026611328125,0.9866943359375
7.844829,-0.093505859375,-0.0269775390625,0.9866943359375
7.909804,-0.0941162109375,-0.0279541015625,0.986083984375
7.976234,-0.0936279296875,-0.0274658203125,0.986328125
8.043109,-0.0933837890625,-0.027099609375,0.9849853515625
8.112209,-0.0938720703125,-0.0272216796875,0.986083984375
8.216896,-0.093017578125,-0.0264892578125,0.9859619140625
8.311936,-0.0936279296875,-0.026611328125,0.986328125
8.378662,-0.0933837890625,-0.02685546875,0.9864501953125
8.442511,-0.0938720703125,-0.027099609375,0.986083984375
8.508737,-0.0928955078125,-0.0264892578125,0.986328125
8.573603,-0.0933837890625,-0.0264892578125,0.9862060546875
8.638029,-0.0927734375,-0.0264892578125,0.9852294921875
8.707038,-0.09326171875,-0.0267333984375,0.985595703125
8.774244,-0.0938720703125,-0.0262451171875,0.98486328125
8.841127,-0.0943603515625,-0.02734375,0.9853515625
8.909687,-0.0928955078125,-0.0279541015625,0.985595703125
8.978238,-0.0943603515625,-0.02734375,0.9864501953125
9.047886,-0.0933837890625,-0.0274658203125,0.98583984375
9.119264,-0.0933837890625,-0.0274658203125,0.988037109375
9.186959,-0.093505859375,-0.027099609375,0.986572265625
9.255359,-0.093994140625,-0.0269775390625,0.9854736328125
9.333567,-0.0941162109375,-0.0277099609375,0.985595703125
9.41065,-0.0943603515625,-0.026611328125,0.9862060546875
9.484779,-0.09375,-0.0267333984375,0.9862060546875
9.560625,-0.0928955078125,-0.027587890625,0.9864501953125
9.627854,-0.093017578125,-0.0272216796875,0.9857177734375
9.692934,-0.09375,-0.0264892578125,0.98583984375
9.761155,-0.0933837890625,-0.0274658203125,0.98583984375
9.827484,-0.0931396484375,-0.0274658203125,0.9864501953125
9.895056,-0.0933837890625,-0.027587890625,0.9866943359375
9.961912,-0.0941162109375,-0.027099609375,0.986328125
10.026246,-0.093994140625,-0.02734375,0.9859619140625
10.094664,-0.0941162109375,-0.0267333984375,0.985595703125
10.161695,-0.093505859375,-0.0262451171875,0.986328125
10.227056,-0.0941162109375,-0.02685546875,0.9864501953125
10.352363,-0.093505859375,-0.028564453125,0.9857177734375
10.437329,-0.09375,-0.0272216796875,0.987060546875
10.506319,-0.093505859375,-0.0279541015625,0.985595703125
10.575577,-0.093505859375,-0.0274658203125,0.985107421875
10.648348,-0.0931396484375,-0.02783203125,0.98681640625
10.720025,-0.09375,-0.027587890625,0.9849853515625
10.789215,-0.0933837890625,-0.026123046875,0.9849853515625
10.859245,-0.0933837890625,-0.027587890625,0.9854736328125
10.931925,-0.093994140625,-0.02734375,0.9854736328125
11.003577,-0.0941162109375,-0.027099609375,0.9854736328125
11.08001,-0.0938720703125,-0.02734375,0.9859619140625
11.150182,-0.0927734375,-0.028076171875,0.9869384765625
11.321423,-0.0927734375,-0.0272216796875,0.98583984375
11.412833,-0.0943603515625,-0.0272216796875,0.986572265625
11.498948,-0.093505859375,-0.027587890625,0.9853515625
11.57944,-0.0926513671875,-0.027099609375,0.9862060546875
11.66074,-0.09326171875,-0.0267333984375,0.9869384765625
11.739628,-0.0938720703125,-0.027099609375,0.9862060546875
11.863274,-0.0924072265625,-0.0269775390625,0.98583984375
11.933527,-0.0927734375,-0.0274658203125,0.9849853515625
12.000292,-0.092041015625,-0.02783203125,0.986328125
12.068707,-0.0936279296875,-0.0264892578125,0.98681640625
12.136655,-0.0943603515625,-0.0264892578125,0.9853515625
